airbnb_id,night_priceـnative,night_price,weekly_price,monthly_price,cleaning_fee_native,num_of_baths,num_of_rooms,occupancy,nights_booked,rental_income,airbnb_neighborhood_id,airbnb_city,capacity_of_people,zip,property_type,room_type,reviews_count,num_of_beds,lat,lon,star_rating
33456740.0,62.0,62.0,0.0,0.0,50.0,1.0,1.0,53.0,131.0,1015.0,268987.0,Orlando,2.0,32819.0,Guest suite,Entire home/apt,19.0,1.0,28.4522,-81.4474,5.0
33454992.0,300.0,325.0,0.0,0.0,120.0,2.0,4.0,68.0,250.0,6771.0,268878.0,Orlando,6.0,32801.0,Condominium,Entire home/apt,36.0,4.0,28.5399,-81.3695,5.0
33463725.0,78.0,91.0,0.0,0.0,25.0,1.0,1.0,7.0,21.0,191.0,269132.0,Orlando,3.0,32839.0,Guest suite,Entire home/apt,6.0,2.0,28.4829,-81.3904,5.0
33457529.0,205.0,221.0,0.0,0.0,250.0,1.0,1.0,39.0,141.0,2597.0,268890.0,Orlando,4.0,32801.0,Loft,Entire home/apt,5.0,2.0,28.5401,-81.3795,5.0
33452166.0,90.0,93.0,0.0,0.0,85.0,1.0,1.0,32.0,97.0,902.0,268866.0,Orlando,2.0,32811.0,Condominium,Entire home/apt,25.0,1.0,28.4888,-81.4416,5.0
33459513.0,120.0,115.0,0.0,0.0,90.0,2.0,2.0,27.0,33.0,949.0,268987.0,Orlando,5.0,32819.0,Condominium,Entire home/apt,14.0,4.0,28.4569,-81.4668,5.0
33451795.0,100.0,113.0,0.0,0.0,95.0,1.0,2.0,59.0,199.0,2044.0,125976.0,Orlando,5.0,32810.0,House,Entire home/apt,47.0,2.0,28.6062,-81.4033,5.0
33452807.0,125.0,123.0,0.0,0.0,75.0,1.0,1.0,32.0,107.0,1196.0,268866.0,Orlando,4.0,32835.0,Apartment,Entire home/apt,12.0,2.0,28.5286,-81.4618,5.0
33454041.0,175.0,217.0,0.0,0.0,,2.0,2.0,55.0,199.0,3599.0,268924.0,Orlando,4.0,32801.0,Apartment,Entire home/apt,32.0,2.0,28.5403,-81.3813,5.0
33453448.0,185.0,115.0,0.0,0.0,100.0,2.0,2.0,15.0,46.0,529.0,268912.0,Orlando,5.0,32835.0,Condominium,Entire home/apt,5.0,2.0,28.5273,-81.4693,5.0
33454120.0,225.0,225.0,0.0,0.0,100.0,2.0,2.0,4.0,12.0,300.0,268924.0,Orlando,4.0,32801.0,Apartment,Entire home/apt,4.0,2.0,28.5403,-81.3814,4.0
33453353.0,175.0,219.0,0.0,0.0,135.0,2.0,3.0,21.0,63.0,1380.0,268881.0,Orlando,8.0,32803.0,House,Entire home/apt,4.0,3.0,28.5678,-81.3519,5.0
33453854.0,103.0,103.0,0.0,0.0,55.0,1.0,1.0,6.0,17.0,195.0,268914.0,Orlando,4.0,32839.0,Apartment,Entire home/apt,3.0,1.0,28.495,-81.4015,5.0
33453719.0,125.0,146.0,0.0,0.0,150.0,2.0,2.0,45.0,137.0,2000.0,268912.0,Orlando,7.0,32835.0,Apartment,Entire home/apt,12.0,3.0,28.5279,-81.4736,5.0
33453233.0,199.0,154.0,0.0,0.0,75.0,1.0,3.0,50.0,153.0,2356.0,268866.0,Orlando,8.0,32811.0,House,Entire home/apt,65.0,3.0,28.5114,-81.4304,5.0
33452731.0,118.0,117.0,0.0,0.0,,1.0,1.0,41.0,124.0,1451.0,268881.0,Orlando,4.0,32803.0,Apartment,Entire home/apt,33.0,1.0,28.5581,-81.344,5.0
33453514.0,150.0,131.0,0.0,0.0,0.0,1.0,1.0,43.0,53.0,1736.0,268878.0,Orlando,3.0,32789.0,Tiny house,Entire home/apt,17.0,1.0,28.587,-81.3717,5.0
33454501.0,145.0,144.0,0.0,0.0,300.0,2.0,3.0,23.0,71.0,1022.0,268906.0,Orlando,9.0,32812.0,House,Entire home/apt,4.0,6.0,28.5259,-81.3303,5.0
33456222.0,109.0,124.0,0.0,0.0,135.0,1.5,2.0,87.0,265.0,3286.0,268950.0,Orlando,6.0,32807.0,House,Entire home/apt,46.0,3.0,28.5402,-81.2974,5.0
33452689.0,63.0,69.0,0.0,0.0,100.0,1.0,1.0,12.0,37.0,255.0,268890.0,Orlando,2.0,32806.0,Guest suite,Entire home/apt,6.0,3.0,28.5216,-81.3516,5.0
33452280.0,107.0,97.0,0.0,0.0,75.0,1.0,1.0,12.0,32.0,345.0,268866.0,Orlando,2.0,32839.0,Apartment,Entire home/apt,8.0,1.0,28.4812,-81.4334,5.0
33454807.0,72.0,72.0,0.0,0.0,60.0,1.0,2.0,75.0,160.0,1646.0,268950.0,Orlando,4.0,32807.0,Bungalow,Entire home/apt,13.0,3.0,28.5415,-81.2971,5.0
33454650.0,125.0,120.0,0.0,0.0,300.0,1.0,2.0,11.0,33.0,396.0,268890.0,Orlando,5.0,32806.0,Apartment,Entire home/apt,5.0,2.0,28.5224,-81.3531,4.0
33453887.0,93.0,106.0,0.0,0.0,98.0,2.0,4.0,83.0,304.0,2685.0,268906.0,Orlando,5.0,32822.0,House,Entire home/apt,52.0,4.0,28.4956,-81.2987,5.0
33455603.0,175.0,143.0,0.0,0.0,75.0,1.0,1.0,36.0,133.0,1585.0,268890.0,Orlando,3.0,32801.0,Apartment,Entire home/apt,13.0,1.0,28.5451,-81.3792,5.0
33453374.0,85.0,85.0,0.0,0.0,80.0,1.0,1.0,4.0,11.0,94.0,268906.0,Orlando,2.0,32812.0,House,Entire home/apt,4.0,2.0,28.5197,-81.3233,4.0
33457496.0,95.0,98.0,0.0,0.0,95.0,1.0,1.0,17.0,52.0,510.0,268988.0,Orlando,3.0,32819.0,Condominium,Entire home/apt,4.0,1.0,28.4686,-81.4675,3.0
33454436.0,38.0,42.0,0.0,0.0,35.0,1.0,1.0,34.0,104.0,437.0,268950.0,Orlando,2.0,32807.0,Guesthouse,Entire home/apt,13.0,1.0,28.544,-81.2918,5.0
33460850.0,125.0,125.0,0.0,0.0,0.0,1.0,1.0,10.0,30.0,375.0,269035.0,Orlando,4.0,32801.0,Apartment,Entire home/apt,4.0,1.0,28.552,-81.3793,5.0
33457310.0,90.0,101.0,0.0,0.0,80.0,1.0,1.0,72.0,240.0,2204.0,268998.0,Orlando,2.0,32804.0,Guest suite,Entire home/apt,71.0,1.0,28.5704,-81.3975,5.0
33460176.0,142.0,136.0,0.0,0.0,90.0,2.0,2.0,23.0,69.0,938.0,268987.0,Orlando,7.0,32819.0,Condominium,Entire home/apt,5.0,4.0,28.4562,-81.4688,5.0
33453543.0,169.0,240.0,0.0,0.0,120.0,2.0,2.0,0.0,1.0,24.0,268866.0,Orlando,4.0,32839.0,Apartment,Entire home/apt,3.0,2.0,28.4986,-81.4228,5.0
33454971.0,120.0,128.0,0.0,0.0,85.0,1.0,1.0,25.0,83.0,966.0,268890.0,Orlando,2.0,32801.0,Condominium,Entire home/apt,8.0,2.0,28.5414,-81.3724,5.0
33455095.0,300.0,496.0,0.0,0.0,250.0,2.5,5.0,59.0,198.0,8928.0,268878.0,Orlando,6.0,32803.0,House,Entire home/apt,10.0,6.0,28.547,-81.3596,5.0
33454721.0,300.0,171.0,0.0,0.0,120.0,2.0,3.0,39.0,120.0,2052.0,268906.0,Orlando,8.0,32806.0,House,Entire home/apt,39.0,6.0,28.5245,-81.3384,5.0
33452582.0,96.0,112.0,0.0,0.0,46.0,1.0,1.0,40.0,123.0,1378.0,268866.0,Orlando,6.0,32835.0,Condominium,Entire home/apt,11.0,3.0,28.5301,-81.4604,5.0
33452819.0,100.0,126.0,0.0,0.0,100.0,1.0,1.0,12.0,35.0,441.0,268866.0,Orlando,4.0,32835.0,Condominium,Entire home/apt,4.0,0.0,28.5269,-81.4605,5.0
33456578.0,195.0,175.0,0.0,0.0,95.0,1.0,1.0,59.0,197.0,3134.0,268890.0,Orlando,4.0,32801.0,Apartment,Entire home/apt,52.0,1.0,28.5401,-81.3809,5.0
33458202.0,83.0,88.0,0.0,0.0,75.0,1.0,1.0,5.0,14.0,123.0,268987.0,Orlando,6.0,32819.0,Apartment,Entire home/apt,5.0,2.0,28.4525,-81.4688,5.0
33453891.0,190.0,202.0,0.0,0.0,125.0,2.0,2.0,14.0,42.0,848.0,268924.0,Orlando,4.0,32801.0,Apartment,Entire home/apt,5.0,2.0,28.5397,-81.3829,5.0
33457403.0,50.0,51.0,0.0,0.0,60.0,1.0,1.0,86.0,288.0,1335.0,269005.0,Orlando,2.0,32822.0,Guesthouse,Entire home/apt,33.0,1.0,28.5324,-81.2844,5.0
33454613.0,110.0,120.0,0.0,0.0,35.0,2.0,2.0,10.0,31.0,372.0,268890.0,Orlando,5.0,32801.0,Apartment,Entire home/apt,6.0,2.0,28.5337,-81.3786,5.0
33459309.0,110.0,110.0,0.0,0.0,10.0,1.0,1.0,54.0,50.0,1833.0,268987.0,Orlando,2.0,32819.0,Villa,Entire home/apt,9.0,1.0,28.4558,-81.4662,5.0
33457448.0,85.0,118.0,0.0,0.0,50.0,3.0,4.0,63.0,192.0,2266.0,268998.0,Orlando,8.0,32808.0,House,Entire home/apt,18.0,7.0,28.5704,-81.4423,5.0
33453602.0,122.0,143.0,0.0,0.0,95.0,1.0,2.0,45.0,138.0,1973.0,268924.0,Orlando,6.0,32839.0,House,Entire home/apt,61.0,5.0,28.5048,-81.4043,5.0
33458651.0,65.0,72.0,0.0,0.0,60.0,1.0,1.0,68.0,207.0,1490.0,269038.0,Orlando,2.0,32810.0,Guesthouse,Entire home/apt,50.0,2.0,28.6192,-81.3924,5.0
33460582.0,191.0,148.0,0.0,0.0,200.0,2.0,4.0,36.0,109.0,1613.0,269050.0,Orlando,12.0,32808.0,House,Entire home/apt,6.0,4.0,28.5734,-81.4343,5.0
33464459.0,300.0,291.0,0.0,0.0,175.0,2.0,4.0,81.0,246.0,7159.0,269131.0,Orlando,10.0,32789.0,House,Entire home/apt,26.0,7.0,28.5965,-81.3737,5.0
33455457.0,202.0,138.0,0.0,0.0,89.0,1.0,1.0,48.0,15.0,2070.0,268890.0,Orlando,2.0,32801.0,Apartment,Entire home/apt,14.0,1.0,28.5462,-81.3789,5.0
33464909.0,285.0,255.0,0.0,0.0,155.0,2.0,3.0,32.0,97.0,2474.0,269141.0,Orlando,11.0,32822.0,House,Entire home/apt,12.0,6.0,28.5111,-81.2834,5.0
33460367.0,142.0,142.0,0.0,0.0,99.0,1.0,1.0,1.0,2.0,28.0,268987.0,Orlando,2.0,32819.0,Apartment,Entire home/apt,3.0,1.0,28.4476,-81.4656,5.0
33453563.0,195.0,142.0,0.0,0.0,150.0,2.0,3.0,50.0,61.0,2166.0,268924.0,Orlando,9.0,32805.0,House,Entire home/apt,26.0,4.0,28.5153,-81.3924,5.0
33454913.0,102.0,127.0,0.0,0.0,85.0,1.0,1.0,17.0,51.0,648.0,268890.0,Orlando,4.0,32801.0,Condominium,Entire home/apt,3.0,2.0,28.5482,-81.3765,5.0
33462512.0,170.0,190.0,0.0,0.0,250.0,2.0,2.0,32.0,29.0,1837.0,269039.0,Orlando,8.0,32789.0,Apartment,Entire home/apt,6.0,4.0,28.5907,-81.3619,5.0
33454538.0,225.0,203.0,0.0,0.0,100.0,2.0,3.0,44.0,133.0,2700.0,268878.0,Orlando,6.0,32803.0,House,Entire home/apt,16.0,4.0,28.5544,-81.3627,5.0
33455662.0,150.0,143.0,0.0,0.0,100.0,1.0,1.0,73.0,221.0,3160.0,268890.0,Orlando,3.0,32801.0,Condominium,Entire home/apt,47.0,1.0,28.5397,-81.3802,5.0
33452577.0,85.0,95.0,0.0,0.0,85.0,1.0,1.0,82.0,248.0,2356.0,268878.0,Orlando,2.0,32803.0,House,Entire home/apt,66.0,1.0,28.544,-81.3541,5.0
33453397.0,170.0,169.0,0.0,0.0,100.0,2.0,3.0,15.0,47.0,794.0,268866.0,Orlando,6.0,32835.0,Apartment,Entire home/apt,13.0,3.0,28.511,-81.4622,5.0
33453445.0,76.0,89.0,0.0,0.0,85.0,1.0,1.0,66.0,202.0,1798.0,268906.0,Orlando,5.0,32822.0,Condominium,Entire home/apt,21.0,3.0,28.5054,-81.3003,5.0
33455514.0,113.0,141.0,0.0,0.0,110.0,1.0,4.0,57.0,173.0,2439.0,268890.0,Orlando,7.0,32801.0,House,Entire home/apt,4.0,4.0,28.5357,-81.3649,5.0
33453746.0,115.0,163.0,0.0,0.0,50.0,1.0,1.0,7.0,21.0,342.0,268924.0,Orlando,4.0,32801.0,Loft,Entire home/apt,3.0,1.0,28.5415,-81.3812,5.0
33452856.0,75.0,75.0,0.0,0.0,40.0,1.0,1.0,22.0,68.0,510.0,268890.0,Orlando,2.0,32806.0,Guest suite,Entire home/apt,22.0,1.0,28.5135,-81.354,5.0
33455256.0,135.0,134.0,0.0,0.0,70.0,1.0,0.0,15.0,46.0,616.0,268890.0,Orlando,4.0,32801.0,Apartment,Entire home/apt,3.0,2.0,28.5393,-81.3744,5.0
33451970.0,90.0,90.0,0.0,0.0,75.0,1.0,1.0,71.0,217.0,1953.0,268868.0,Orlando,3.0,32822.0,Apartment,Entire home/apt,26.0,2.0,28.474,-81.3011,5.0
33459420.0,250.0,193.0,0.0,0.0,99.0,2.0,2.0,20.0,42.0,1158.0,269028.0,Orlando,5.0,32835.0,Apartment,Entire home/apt,6.0,2.0,28.5073,-81.4855,5.0
33452852.0,73.0,64.0,0.0,0.0,100.0,2.0,2.0,49.0,148.0,947.0,268906.0,Orlando,5.0,32822.0,Apartment,Entire home/apt,17.0,2.0,28.5049,-81.2985,5.0
33453324.0,150.0,217.0,0.0,0.0,120.0,1.5,3.0,29.0,87.0,1888.0,268881.0,Orlando,6.0,32803.0,Guesthouse,Entire home/apt,7.0,3.0,28.5653,-81.3331,5.0
33452677.0,104.0,115.0,0.0,0.0,105.0,1.0,1.0,39.0,120.0,1380.0,268866.0,Orlando,4.0,32835.0,Condominium,Entire home/apt,11.0,1.0,28.5287,-81.4612,5.0
33454805.0,199.0,202.0,0.0,0.0,200.0,2.0,2.0,19.0,59.0,1192.0,268906.0,Orlando,6.0,32812.0,House,Entire home/apt,4.0,2.0,28.5068,-81.3354,5.0
33452957.0,55.0,70.0,0.0,0.0,75.0,1.0,1.0,92.0,252.0,1960.0,268906.0,Orlando,2.0,32822.0,Apartment,Entire home/apt,77.0,2.0,28.5146,-81.3111,5.0
33458489.0,89.0,92.0,0.0,0.0,49.0,2.0,2.0,34.0,103.0,948.0,268987.0,Orlando,5.0,32819.0,Condominium,Entire home/apt,12.0,4.0,28.4571,-81.4676,5.0
33457071.0,225.0,195.0,0.0,0.0,200.0,2.0,3.0,48.0,145.0,2828.0,268890.0,Orlando,6.0,32806.0,House,Entire home/apt,7.0,4.0,28.5226,-81.3692,5.0
33454632.0,190.0,120.0,0.0,0.0,89.0,1.0,0.0,39.0,59.0,1416.0,268890.0,Orlando,2.0,32801.0,Apartment,Entire home/apt,3.0,1.0,28.548,-81.3775,5.0
33457498.0,250.0,272.0,0.0,0.0,,2.0,4.0,80.0,243.0,6610.0,268957.0,Orlando,10.0,32807.0,House,Entire home/apt,27.0,5.0,28.5357,-81.3039,5.0
33454567.0,180.0,154.0,0.0,0.0,125.0,2.0,3.0,14.0,44.0,678.0,268906.0,Orlando,10.0,32807.0,House,Entire home/apt,4.0,5.0,28.5299,-81.3048,5.0
33459117.0,99.0,105.0,0.0,0.0,,1.0,1.0,26.0,80.0,840.0,268987.0,Orlando,4.0,32819.0,Serviced apartment,Entire home/apt,14.0,2.0,28.4559,-81.4629,5.0
33466063.0,139.0,170.0,0.0,0.0,145.0,2.0,4.0,53.0,145.0,2739.0,269221.0,Orlando,7.0,32829.0,House,Entire home/apt,13.0,4.0,28.4976,-81.2645,5.0
33451950.0,65.0,53.0,0.0,0.0,10.0,1.0,2.0,96.0,293.0,1553.0,268878.0,Orlando,4.0,32803.0,Serviced apartment,Entire home/apt,28.0,2.0,28.5612,-81.3502,5.0
33457713.0,225.0,240.0,0.0,0.0,75.0,2.0,2.0,13.0,40.0,960.0,268890.0,Orlando,5.0,32801.0,Serviced apartment,Entire home/apt,3.0,2.0,28.548,-81.3755,5.0
33457559.0,79.0,80.0,0.0,0.0,29.0,1.0,0.0,30.0,91.0,728.0,268987.0,Orlando,3.0,32819.0,Condominium,Entire home/apt,9.0,2.0,28.4576,-81.4696,5.0
33457465.0,107.0,118.0,0.0,0.0,130.0,1.0,2.0,83.0,253.0,2985.0,268998.0,Orlando,4.0,32804.0,House,Entire home/apt,3.0,2.0,28.5693,-81.3927,5.0
33453508.0,496.0,220.0,0.0,0.0,200.0,2.5,4.0,48.0,145.0,3190.0,268866.0,Orlando,8.0,32805.0,House,Entire home/apt,32.0,4.0,28.5142,-81.4109,5.0
33453321.0,124.0,124.0,0.0,0.0,65.0,1.0,2.0,100.0,31.0,3844.0,268878.0,Orlando,5.0,32803.0,Guesthouse,Entire home/apt,8.0,4.0,28.5474,-81.3627,5.0
33451768.0,70.0,70.0,0.0,0.0,75.0,1.0,1.0,9.0,26.0,182.0,268866.0,Orlando,2.0,32811.0,Condominium,Entire home/apt,4.0,1.0,28.4895,-81.4421,4.0
33457663.0,79.0,81.0,0.0,0.0,29.0,1.0,1.0,20.0,60.0,486.0,268987.0,Orlando,3.0,32819.0,Condominium,Entire home/apt,7.0,2.0,28.4558,-81.4682,5.0
33456263.0,175.0,148.0,0.0,0.0,150.0,2.0,3.0,22.0,40.0,987.0,268974.0,Orlando,6.0,32832.0,Cabin,Entire home/apt,7.0,8.0,28.3986,-81.2327,5.0
33459105.0,325.0,453.0,0.0,0.0,179.0,2.0,4.0,23.0,56.0,3171.0,268988.0,Orlando,14.0,32819.0,Condominium,Entire home/apt,10.0,9.0,28.4739,-81.4713,5.0
33454259.0,199.0,209.0,0.0,0.0,175.0,2.0,3.0,32.0,97.0,2027.0,268943.0,Orlando,9.0,32809.0,House,Entire home/apt,6.0,6.0,28.4531,-81.3608,5.0
33459087.0,325.0,433.0,0.0,0.0,175.0,2.0,4.0,26.0,79.0,3421.0,268988.0,Orlando,14.0,32819.0,Condominium,Entire home/apt,19.0,7.0,28.4751,-81.4686,5.0
33456134.0,119.0,120.0,0.0,0.0,50.0,1.0,2.0,88.0,215.0,3225.0,268950.0,Orlando,5.0,32807.0,House,Entire home/apt,38.0,2.0,28.5429,-81.3014,5.0
33452543.0,135.0,111.0,0.0,0.0,75.0,2.0,2.0,77.0,234.0,2597.0,268866.0,Orlando,4.0,32839.0,Condominium,Entire home/apt,22.0,2.0,28.489,-81.4227,5.0
33456963.0,75.0,76.0,0.0,0.0,25.0,1.0,1.0,19.0,59.0,448.0,268988.0,Orlando,4.0,32839.0,Apartment,Entire home/apt,5.0,1.0,28.4746,-81.4355,5.0
33458863.0,325.0,305.0,0.0,0.0,160.0,2.0,4.0,64.0,137.0,5969.0,268988.0,Orlando,12.0,32819.0,Condominium,Entire home/apt,13.0,6.0,28.4736,-81.4681,5.0
33456455.0,155.0,166.0,0.0,0.0,135.0,2.0,2.0,38.0,117.0,1942.0,268890.0,Orlando,5.0,32801.0,Condominium,Entire home/apt,24.0,2.0,28.5424,-81.3723,5.0
33459250.0,140.0,160.0,0.0,0.0,150.0,2.0,3.0,24.0,72.0,1152.0,269038.0,Orlando,6.0,32804.0,House,Entire home/apt,5.0,4.0,28.5984,-81.3962,5.0
33453758.0,90.0,101.0,0.0,0.0,99.0,1.0,2.0,21.0,64.0,646.0,268906.0,Orlando,5.0,32807.0,Guest suite,Entire home/apt,23.0,3.0,28.5317,-81.3168,5.0
33453228.0,89.0,98.0,0.0,0.0,99.0,1.0,1.0,75.0,229.0,2244.0,268912.0,Orlando,4.0,32835.0,Apartment,Entire home/apt,35.0,3.0,28.5264,-81.4683,5.0
33452155.0,75.0,77.0,0.0,0.0,0.0,1.0,1.0,28.0,84.0,647.0,268878.0,Orlando,4.0,32803.0,Condominium,Entire home/apt,7.0,2.0,28.541,-81.3504,5.0
33456114.0,150.0,156.0,0.0,0.0,130.0,1.5,2.0,21.0,64.0,998.0,268890.0,Orlando,5.0,32806.0,House,Entire home/apt,8.0,3.0,28.5189,-81.3544,5.0
33457161.0,76.0,76.0,0.0,0.0,95.0,2.0,2.0,56.0,154.0,1300.0,268987.0,Orlando,6.0,32819.0,Apartment,Entire home/apt,8.0,3.0,28.4573,-81.4697,5.0
33457955.0,89.0,84.0,0.0,0.0,49.0,2.0,2.0,34.0,102.0,857.0,268987.0,Orlando,5.0,32819.0,Condominium,Entire home/apt,4.0,3.0,28.4564,-81.4694,5.0
33455064.0,100.0,84.0,0.0,0.0,40.0,1.0,1.0,56.0,154.0,1437.0,268950.0,Orlando,4.0,32807.0,House,Entire home/apt,43.0,2.0,28.5422,-81.2988,5.0
33453301.0,98.0,124.0,0.0,0.0,68.0,1.0,2.0,12.0,37.0,459.0,268878.0,Orlando,4.0,32803.0,House,Entire home/apt,5.0,2.0,28.5624,-81.365,4.0
33457172.0,75.0,75.0,0.0,0.0,25.0,1.0,1.0,22.0,68.0,510.0,268998.0,Orlando,2.0,32804.0,Guest suite,Entire home/apt,4.0,1.0,28.5717,-81.3885,5.0
33456910.0,75.0,72.0,0.0,0.0,50.0,1.0,1.0,79.0,194.0,1746.0,268988.0,Orlando,2.0,32819.0,House,Entire home/apt,20.0,1.0,28.4828,-81.466,5.0
33452949.0,140.0,134.0,0.0,0.0,75.0,2.0,2.0,32.0,97.0,1300.0,268866.0,Orlando,6.0,32811.0,Apartment,Entire home/apt,16.0,3.0,28.5179,-81.4585,5.0
33453962.0,180.0,158.0,0.0,0.0,100.0,1.0,2.0,27.0,75.0,1317.0,268878.0,Orlando,4.0,32803.0,House,Entire home/apt,4.0,3.0,28.5508,-81.3684,5.0
33457349.0,76.0,78.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,268987.0,Orlando,3.0,32819.0,Apartment,Entire home/apt,11.0,2.0,28.4572,-81.4673,5.0
33451855.0,51.0,72.0,0.0,0.0,30.0,1.0,1.0,74.0,203.0,1624.0,125976.0,Orlando,2.0,32804.0,Guest suite,Entire home/apt,38.0,1.0,28.5792,-81.4047,5.0
33453856.0,150.0,196.0,0.0,0.0,160.0,2.0,3.0,37.0,111.0,2176.0,268924.0,Orlando,9.0,32805.0,House,Entire home/apt,37.0,3.0,28.5332,-81.4104,5.0
33453603.0,118.0,132.0,0.0,0.0,100.0,2.0,3.0,34.0,83.0,1370.0,268912.0,Orlando,8.0,32835.0,Condominium,Entire home/apt,6.0,4.0,28.528,-81.4659,5.0
33456190.0,91.0,89.0,0.0,0.0,60.0,1.0,1.0,71.0,175.0,1947.0,268969.0,Orlando,2.0,32835.0,Apartment,Entire home/apt,24.0,1.0,28.5142,-81.4773,5.0
33458349.0,175.0,164.0,0.0,0.0,135.0,2.0,2.0,22.0,20.0,1093.0,268988.0,Orlando,7.0,32819.0,House,Entire home/apt,16.0,4.0,28.473,-81.4713,5.0
33458742.0,106.0,86.0,0.0,0.0,75.0,1.0,2.0,43.0,40.0,1147.0,269038.0,Orlando,4.0,32804.0,Guest suite,Entire home/apt,6.0,2.0,28.6013,-81.3895,5.0
33460171.0,599.0,503.0,0.0,0.0,200.0,3.0,5.0,61.0,149.0,9368.0,269028.0,Orlando,10.0,32819.0,House,Entire home/apt,18.0,6.0,28.4831,-81.4742,5.0
33453208.0,80.0,83.0,0.0,0.0,80.0,1.0,1.0,29.0,79.0,729.0,268890.0,Orlando,3.0,32801.0,Condominium,Entire home/apt,6.0,1.0,28.5339,-81.3635,5.0
33454405.0,140.0,136.0,0.0,0.0,125.0,2.0,2.0,55.0,101.0,2289.0,268906.0,Orlando,6.0,32822.0,Condominium,Entire home/apt,14.0,3.0,28.5035,-81.3004,5.0
33452894.0,124.0,131.0,0.0,0.0,125.0,1.0,3.0,37.0,100.0,1456.0,268866.0,Orlando,9.0,32805.0,House,Entire home/apt,29.0,5.0,28.5229,-81.4189,5.0
33453693.0,133.0,154.0,0.0,0.0,99.0,1.0,3.0,24.0,65.0,1112.0,268924.0,Orlando,9.0,32805.0,House,Entire home/apt,8.0,5.0,28.524,-81.3886,5.0
33457875.0,85.0,83.0,0.0,0.0,60.0,1.0,1.0,49.0,104.0,1233.0,268987.0,Orlando,4.0,32819.0,Serviced apartment,Entire home/apt,11.0,2.0,28.4577,-81.4693,5.0
33461029.0,129.0,121.0,0.0,0.0,50.0,1.0,1.0,25.0,54.0,933.0,269039.0,Orlando,2.0,32789.0,Apartment,Entire home/apt,18.0,1.0,28.5848,-81.3736,5.0
33451836.0,90.0,113.0,0.0,0.0,90.0,1.0,2.0,71.0,194.0,2436.0,125976.0,Orlando,4.0,32810.0,House,Entire home/apt,29.0,2.0,28.6059,-81.4041,5.0
33454984.0,300.0,287.0,0.0,0.0,140.0,2.0,4.0,69.0,189.0,6027.0,268906.0,Orlando,12.0,32807.0,House,Entire home/apt,31.0,6.0,28.5354,-81.3032,5.0
33454576.0,160.0,217.0,0.0,0.0,125.0,2.0,2.0,22.0,54.0,1465.0,268878.0,Orlando,5.0,32803.0,House,Entire home/apt,15.0,3.0,28.5553,-81.3622,5.0
33458563.0,220.0,193.0,0.0,0.0,95.0,2.0,2.0,42.0,39.0,2509.0,268988.0,Orlando,6.0,32819.0,Apartment,Entire home/apt,34.0,3.0,28.4719,-81.4677,5.0
33453150.0,123.0,118.0,0.0,0.0,250.0,1.0,2.0,99.0,91.0,3579.0,268878.0,Orlando,3.0,32789.0,House,Entire home/apt,10.0,2.0,28.5852,-81.3713,5.0
33452793.0,69.0,121.0,0.0,0.0,100.0,1.0,1.0,9.0,22.0,333.0,268866.0,Orlando,2.0,32835.0,Apartment,Entire home/apt,4.0,1.0,28.5281,-81.46,5.0
33459801.0,130.0,120.0,0.0,0.0,85.0,2.0,2.0,48.0,44.0,1760.0,268987.0,Orlando,6.0,32819.0,Condominium,Entire home/apt,28.0,4.0,28.4559,-81.4665,5.0
33457813.0,110.0,111.0,0.0,0.0,75.0,2.0,2.0,27.0,66.0,916.0,268988.0,Orlando,6.0,32839.0,Condominium,Entire home/apt,4.0,4.0,28.4793,-81.4207,5.0
33459467.0,59.0,59.0,0.0,0.0,25.0,1.0,1.0,61.0,149.0,1099.0,269041.0,Orlando,2.0,32839.0,Guest suite,Entire home/apt,46.0,1.0,28.4866,-81.4012,5.0
33457200.0,195.0,201.0,0.0,0.0,90.0,2.0,2.0,64.0,157.0,3945.0,268890.0,Orlando,6.0,32801.0,Apartment,Entire home/apt,39.0,2.0,28.5409,-81.3811,5.0
33454701.0,225.0,230.0,0.0,0.0,150.0,2.0,2.0,25.0,68.0,1738.0,268878.0,Orlando,4.0,32803.0,House,Entire home/apt,30.0,2.0,28.5531,-81.3671,5.0
33453898.0,199.0,195.0,0.0,0.0,150.0,2.5,3.0,28.0,59.0,1644.0,268912.0,Orlando,7.0,32835.0,Condominium,Entire home/apt,19.0,3.0,28.5179,-81.4746,5.0
33461494.0,296.0,330.0,0.0,0.0,185.0,2.0,4.0,79.0,121.0,7986.0,268987.0,Orlando,10.0,32819.0,House,Entire home/apt,11.0,5.0,28.4774,-81.4769,5.0
33454825.0,137.0,123.0,0.0,0.0,99.0,1.0,1.0,52.0,143.0,1954.0,268890.0,Orlando,2.0,32801.0,Apartment,Entire home/apt,27.0,1.0,28.5411,-81.3809,5.0
33464524.0,450.0,444.0,0.0,0.0,175.0,2.5,4.0,73.0,200.0,9867.0,269131.0,Orlando,13.0,32804.0,House,Entire home/apt,25.0,6.0,28.596,-81.3941,5.0
33456004.0,160.0,154.0,0.0,0.0,75.0,1.0,1.0,33.0,89.0,1523.0,268890.0,Orlando,4.0,32801.0,Loft,Entire home/apt,25.0,1.0,28.541,-81.3797,5.0
