id,airbnb_city,lat,lon,star_rating
33454405.0,Orlando,28.5035,-81.3004,5.0
33452894.0,Orlando,28.5229,-81.4189,5.0
33453693.0,Orlando,28.524,-81.3886,5.0
33457875.0,Orlando,28.4577,-81.4693,5.0
33461029.0,Orlando,28.5848,-81.3736,5.0
33451836.0,Orlando,28.6059,-81.4041,5.0
33454984.0,Orlando,28.5354,-81.3032,5.0
33454576.0,Orlando,28.5553,-81.3622,5.0
33458563.0,Orlando,28.4719,-81.4677,5.0
33453150.0,Orlando,28.5852,-81.3713,5.0
33452793.0,Orlando,28.5281,-81.46,5.0
33459801.0,Orlando,28.4559,-81.4665,5.0
33457813.0,Orlando,28.4793,-81.4207,5.0
33459467.0,Orlando,28.4866,-81.4012,5.0
33457200.0,Orlando,28.5409,-81.3811,5.0
33454701.0,Orlando,28.5531,-81.3671,5.0
33453898.0,Orlando,28.5179,-81.4746,5.0
33461494.0,Orlando,28.4774,-81.4769,5.0
33454825.0,Orlando,28.5411,-81.3809,5.0
33464524.0,Orlando,28.596,-81.3941,5.0
33456004.0,Orlando,28.541,-81.3797,5.0
33453541.0,Orlando,28.5225,-81.403,5.0
33453033.0,Orlando,28.5605,-81.3335,5.0
33453175.0,Orlando,28.5251,-81.447,5.0
33454625.0,Orlando,28.5546,-81.3584,5.0
33458030.0,Orlando,28.548,-81.3763,5.0
33457180.0,Orlando,28.536,-81.3641,5.0
33453096.0,Orlando,28.5451,-81.3662,5.0
33461044.0,Orlando,28.5537,-81.3789,5.0
33459567.0,Orlando,28.4869,-81.4862,4.0
33453038.0,Orlando,28.5137,-81.4389,5.0
33454237.0,Orlando,28.5141,-81.4035,4.0
33452288.0,Orlando,28.5465,-81.3034,5.0
33452469.0,Orlando,28.548,-81.3013,5.0
33453322.0,Orlando,28.5412,-81.3845,4.0
33469484.0,Orlando,28.3407,-81.3236,5.0
33455550.0,Orlando,28.5171,-81.3595,5.0
33455759.0,Orlando,28.5476,-81.3762,5.0
33453837.0,Orlando,28.5315,-81.4531,5.0
33464642.0,Orlando,28.501,-81.2769,5.0
33453070.0,Orlando,28.4899,-81.3317,5.0
33456786.0,Orlando,28.5199,-81.3633,5.0
33453783.0,Orlando,28.5854,-81.37,5.0
33457499.0,Orlando,28.5163,-81.3785,5.0
33457817.0,Orlando,28.5543,-81.3895,4.0
33458318.0,Orlando,28.5584,-81.2879,4.0
33460840.0,Orlando,28.455,-81.4672,5.0
33467567.0,Orlando,28.3798,-81.2415,5.0
33454032.0,Orlando,28.493,-81.2964,4.0
33453569.0,Orlando,28.5444,-81.3701,5.0
33458528.0,Orlando,28.4858,-81.4774,5.0
33454430.0,Orlando,28.5046,-81.3465,5.0
33451919.0,Orlando,28.4906,-81.4421,5.0
33463755.0,Orlando,28.4738,-81.3877,5.0
33454774.0,Orlando,28.5397,-81.3693,5.0
33465941.0,Orlando,28.472,-81.2657,5.0
33455007.0,Orlando,28.5028,-81.3367,5.0
33452880.0,Orlando,28.5286,-81.415,5.0
33454488.0,Orlando,28.5666,-81.3662,5.0
33456711.0,Orlando,28.5356,-81.3745,5.0
33452966.0,Orlando,28.5458,-81.4631,5.0
33456864.0,Orlando,28.531,-81.3777,5.0
33454294.0,Orlando,28.4471,-81.3446,5.0
33457961.0,Orlando,28.5179,-81.3796,5.0
33465997.0,Orlando,28.4853,-81.2667,5.0
33459829.0,Orlando,28.5845,-81.3739,5.0
33453329.0,Orlando,28.4815,-81.4329,5.0
33460855.0,Orlando,28.4564,-81.4498,5.0
33460081.0,Orlando,28.4991,-81.4806,5.0
33453638.0,Orlando,28.5369,-81.4738,5.0
33452622.0,Orlando,28.5603,-81.3309,5.0
33454257.0,Orlando,28.5126,-81.2962,5.0
33454265.0,Orlando,28.5411,-81.3803,5.0
33453081.0,Orlando,28.5281,-81.3161,5.0
33452046.0,Orlando,28.4833,-81.3074,5.0
33460193.0,Orlando,28.487,-81.403,5.0
33454053.0,Orlando,28.5069,-81.3022,5.0
33454882.0,Orlando,28.5087,-81.3377,5.0
33459406.0,Orlando,28.4709,-81.4735,5.0
33453260.0,Orlando,28.481,-81.4226,5.0
33453392.0,Orlando,28.5065,-81.301,5.0
33454197.0,Orlando,28.5464,-81.4038,5.0
33457785.0,Orlando,28.5562,-81.3956,5.0
33453165.0,Orlando,28.5333,-81.4264,5.0
33455802.0,Orlando,28.5441,-81.3022,5.0
33454383.0,Orlando,28.5419,-81.3723,5.0
33453836.0,Orlando,28.5395,-81.3625,5.0
33458648.0,Orlando,28.4762,-81.4352,5.0
33454652.0,Orlando,28.518,-81.2989,5.0
33453971.0,Orlando,28.5403,-81.3809,5.0
33451866.0,Orlando,28.6014,-81.4032,5.0
33452672.0,Orlando,28.5252,-81.3701,5.0
33460908.0,Orlando,28.4732,-81.467,5.0
33455263.0,Orlando,28.5237,-81.2899,5.0
33452211.0,Orlando,28.4826,-81.2935,5.0
33459658.0,Orlando,28.5731,-81.3832,5.0
33452000.0,Orlando,28.5602,-81.3575,5.0
33463265.0,Orlando,28.4913,-81.2727,5.0
33452769.0,Orlando,28.562,-81.3671,5.0
33459915.0,Orlando,28.4852,-81.4775,5.0
33466946.0,Orlando,28.5538,-81.294,5.0
33454143.0,Orlando,28.4929,-81.394,5.0
33452986.0,Orlando,28.4898,-81.4508,5.0
33454518.0,Orlando,28.549,-81.3782,5.0
33454399.0,Orlando,28.5215,-81.3543,5.0
33455272.0,Orlando,28.5473,-81.376,5.0
33452234.0,Orlando,28.5447,-81.3601,5.0
33452124.0,Orlando,28.4667,-81.2922,5.0
33458784.0,Orlando,28.5294,-81.2798,5.0
33462939.0,Orlando,28.575,-81.3823,5.0
33461701.0,Orlando,28.4902,-81.3843,5.0
33460362.0,Orlando,28.5268,-81.4137,5.0
33460590.0,Orlando,28.456,-81.464,5.0
33455852.0,Orlando,28.546,-81.3753,5.0
33455118.0,Orlando,28.5497,-81.3786,5.0
33461270.0,Orlando,28.4917,-81.3811,5.0
33453934.0,Orlando,28.5194,-81.3752,5.0
33452147.0,Orlando,28.4844,-81.314,5.0
33458856.0,Orlando,28.512,-81.4781,5.0
33457786.0,Orlando,28.4574,-81.4689,5.0
33454330.0,Orlando,28.4529,-81.3597,5.0
33453459.0,Orlando,28.5396,-81.3718,5.0
33459817.0,Orlando,28.5843,-81.3753,4.0
33453167.0,Orlando,28.517,-81.3753,5.0
33451664.0,Orlando,28.5101,-81.4646,5.0
33454148.0,Orlando,28.5492,-81.3874,5.0
33459628.0,Orlando,28.4564,-81.4663,5.0
33459739.0,Orlando,28.4571,-81.4691,5.0
33459973.0,Orlando,28.4998,-81.3561,5.0
33460488.0,Orlando,28.5776,-81.3785,5.0
33460704.0,Orlando,28.5744,-81.3839,5.0
33456090.0,Orlando,28.5436,-81.2964,5.0
33458937.0,Orlando,28.4757,-81.4614,5.0
33451874.0,Orlando,28.5282,-81.4513,4.0
33452502.0,Orlando,28.5715,-81.3298,5.0
33454670.0,Orlando,28.5441,-81.3771,5.0
33455627.0,Orlando,28.5402,-81.3803,5.0
33458883.0,Orlando,28.4819,-81.4785,5.0
33463648.0,Orlando,28.5204,-81.2722,5.0
33465070.0,Orlando,28.5722,-81.4686,5.0
33452092.0,Orlando,28.4888,-81.2899,5.0
33453536.0,Orlando,28.5917,-81.3527,5.0
33469520.0,Orlando,28.3397,-81.3214,5.0
33453344.0,Orlando,28.549,-81.3884,5.0
33465958.0,Orlando,28.4795,-81.2499,5.0
33453202.0,Orlando,28.528,-81.4596,5.0
33460345.0,Orlando,28.5219,-81.4033,5.0
33457401.0,Orlando,28.4573,-81.4681,5.0
33451790.0,Orlando,28.4998,-81.4513,5.0
33456582.0,Orlando,28.5564,-81.3771,5.0
33457683.0,Orlando,28.5547,-81.3891,5.0
33452109.0,Orlando,28.455,-81.2919,5.0
33454866.0,Orlando,28.5124,-81.3451,5.0
33459300.0,Orlando,28.6034,-81.3923,5.0
33457660.0,Orlando,28.5415,-81.3759,5.0
33456920.0,Orlando,28.4573,-81.4694,5.0
33462467.0,Orlando,28.3722,-81.3403,5.0
33457482.0,Orlando,28.4781,-81.4206,5.0
33454047.0,Orlando,28.4949,-81.2783,5.0
33457826.0,Orlando,28.5387,-81.3693,5.0
33454337.0,Orlando,28.4813,-81.3321,5.0
33458903.0,Orlando,28.4846,-81.4826,5.0
33453950.0,Orlando,28.5481,-81.3885,5.0
33454128.0,Orlando,28.5496,-81.388,5.0
33452821.0,Orlando,28.5758,-81.3157,5.0
33452418.0,Orlando,28.5584,-81.3567,5.0
33463594.0,Orlando,28.4983,-81.2759,5.0
33454618.0,Orlando,28.5344,-81.344,5.0
33462490.0,Orlando,28.5921,-81.3624,5.0
33459346.0,Orlando,28.4568,-81.4685,5.0
33460878.0,Orlando,28.4989,-81.3679,5.0
33459007.0,Orlando,28.4578,-81.4676,5.0
33452168.0,Orlando,28.4564,-81.3143,5.0
33460151.0,Orlando,28.4885,-81.4067,5.0
33455901.0,Orlando,28.5464,-81.3772,4.0
33457388.0,Orlando,28.5394,-81.3798,5.0
33453231.0,Orlando,28.5576,-81.3522,5.0
33452916.0,Orlando,28.5174,-81.3012,5.0
33454575.0,Orlando,28.5399,-81.3795,5.0
33452334.0,Orlando,28.5442,-81.3532,5.0
33454923.0,Orlando,28.4965,-81.3295,5.0
33455063.0,Orlando,28.5408,-81.3794,5.0
33452581.0,Orlando,28.5036,-81.3293,5.0
33453819.0,Orlando,28.5045,-81.3288,5.0
33451885.0,Orlando,28.5919,-81.4432,5.0
33460825.0,Orlando,28.494,-81.3728,5.0
33456282.0,Orlando,28.4141,-81.2134,5.0
33462447.0,Orlando,28.3906,-81.3343,5.0
33455779.0,Orlando,28.5163,-81.3776,5.0
33463551.0,Orlando,28.5202,-81.2796,5.0
33456077.0,Orlando,28.5414,-81.3802,5.0
33454561.0,Orlando,28.4947,-81.2837,5.0
33457240.0,Orlando,28.5563,-81.3962,5.0
33469539.0,Orlando,28.342,-81.3227,5.0
33452003.0,Orlando,28.4903,-81.4406,4.0
33455737.0,Orlando,28.547,-81.3751,5.0
33455357.0,Orlando,28.5461,-81.3756,5.0
33451830.0,Orlando,28.4816,-81.4303,5.0
33455721.0,Orlando,28.548,-81.3756,5.0
33460001.0,Orlando,28.4752,-81.4764,5.0
33459285.0,Orlando,28.455,-81.4713,5.0
33457258.0,Orlando,28.5555,-81.4198,5.0
33461365.0,Orlando,28.5857,-81.3741,5.0
33466143.0,Orlando,28.4915,-81.2608,5.0
33452457.0,Orlando,28.4965,-81.4471,5.0
33452635.0,Orlando,28.4994,-81.4111,4.0
33457026.0,Orlando,28.5385,-81.3648,5.0
33458978.0,Orlando,28.5885,-81.3831,5.0
33452258.0,Orlando,28.5667,-81.3648,5.0
33453357.0,Orlando,28.5252,-81.3033,5.0
33458194.0,Orlando,28.4797,-81.465,5.0
33460198.0,Orlando,28.5903,-81.3814,5.0
33452730.0,Orlando,28.5423,-81.3456,5.0
33457134.0,Orlando,28.5527,-81.39,5.0
33453987.0,Orlando,28.5503,-81.3871,5.0
33453941.0,Orlando,28.55,-81.387,5.0
33453923.0,Orlando,28.5504,-81.3866,5.0
33458582.0,Orlando,28.4692,-81.4706,5.0
33458597.0,Orlando,28.4737,-81.4649,5.0
33459388.0,Orlando,28.4578,-81.4683,5.0
33471341.0,Orlando,28.5577,-81.3334,5.0
33455151.0,Orlando,28.5481,-81.3765,5.0
33453263.0,Orlando,28.5182,-81.3929,5.0
33457439.0,Orlando,28.4571,-81.4676,5.0
33454633.0,Orlando,28.5134,-81.3064,4.0
33457546.0,Orlando,28.569,-81.392,5.0
33467547.0,Orlando,28.532,-81.2779,5.0
33452964.0,Orlando,28.5121,-81.4278,4.0
33455920.0,Orlando,28.5482,-81.3752,5.0
33463398.0,Orlando,28.5868,-81.3781,5.0
33458175.0,Orlando,28.4705,-81.4638,5.0
33459990.0,Orlando,28.5837,-81.3728,5.0
33457753.0,Orlando,28.4783,-81.4453,5.0
33458701.0,Orlando,28.478,-81.4338,5.0
33452767.0,Orlando,28.5318,-81.3158,5.0
33453791.0,Orlando,28.5237,-81.3879,5.0
33460335.0,Orlando,28.5548,-81.3805,5.0
33453240.0,Orlando,28.5494,-81.3876,5.0
33457327.0,Orlando,28.5718,-81.3972,5.0
33452353.0,Orlando,28.4313,-81.3592,5.0
33453361.0,Orlando,28.5409,-81.4697,5.0
33452663.0,Orlando,28.5434,-81.3467,5.0
33453076.0,Orlando,28.5471,-81.3597,5.0
33461715.0,Orlando,28.5695,-81.451,5.0
33464165.0,Orlando,28.5969,-81.3786,5.0
33454153.0,Orlando,28.5359,-81.3152,5.0
33460397.0,Orlando,28.5517,-81.3793,5.0
33457799.0,Orlando,28.5547,-81.3955,5.0
33464892.0,Orlando,28.5047,-81.2814,5.0
33459276.0,Orlando,28.6222,-81.3998,5.0
33454006.0,Orlando,28.5515,-81.3553,5.0
33455294.0,Orlando,28.5406,-81.3806,5.0
33457053.0,Orlando,28.5586,-81.4319,5.0
33452485.0,Orlando,28.559,-81.325,5.0
33466205.0,Orlando,28.4879,-81.2662,5.0
33458145.0,Orlando,28.4764,-81.427,5.0
33465921.0,Orlando,28.5606,-81.4728,5.0
33459563.0,Orlando,28.5757,-81.3798,5.0
33456315.0,Orlando,28.5479,-81.3768,5.0
33452937.0,Orlando,28.535,-81.373,5.0
33460477.0,Orlando,28.5541,-81.3803,5.0
33460262.0,Orlando,28.5524,-81.3808,5.0
33461185.0,Orlando,28.4647,-81.4731,5.0
33451685.0,Orlando,28.4759,-81.284,5.0
33455900.0,Orlando,28.5416,-81.2887,5.0
33453849.0,Orlando,28.5027,-81.2989,5.0
33452195.0,Orlando,28.4858,-81.3128,5.0
33452691.0,Orlando,28.5655,-81.3399,5.0
33460278.0,Orlando,28.5935,-81.3766,5.0
33452704.0,Orlando,28.577,-81.3297,5.0
33451920.0,Orlando,28.5418,-81.3448,5.0
33461622.0,Orlando,28.4899,-81.385,5.0
33457899.0,Orlando,28.5458,-81.376,5.0
33576528.0,Tampa,27.9927,-82.3827,5.0
33578552.0,Tampa,27.9639,-82.4741,5.0
33576571.0,Tampa,27.9973,-82.4545,5.0
33577772.0,Tampa,27.9176,-82.492,5.0
33575315.0,Tampa,28.1179,-82.3829,5.0
33578276.0,Tampa,27.9261,-82.4531,5.0
33589137.0,Tampa,27.9632,-82.5732,5.0
33576920.0,Tampa,27.958,-82.4913,5.0
33578177.0,Tampa,28.0159,-82.444,5.0
33582422.0,Tampa,27.9726,-82.4955,5.0
33578631.0,Tampa,27.9605,-82.497,5.0
33579458.0,Tampa,27.9544,-82.4652,5.0
33575275.0,Tampa,27.8915,-82.4905,5.0
33576975.0,Tampa,27.9593,-82.4913,5.0
33582105.0,Tampa,27.9628,-82.464,5.0
33583883.0,Tampa,27.9639,-82.4388,5.0
33576709.0,Tampa,27.9699,-82.4447,5.0
33577697.0,Tampa,27.96,-82.4919,5.0
33591774.0,Tampa,28.0018,-82.586,5.0
33574994.0,Tampa,27.9387,-82.5071,5.0
33582016.0,Tampa,27.9653,-82.4658,5.0
33576962.0,Tampa,27.8846,-82.4898,5.0
33576519.0,Tampa,27.965,-82.4996,5.0
33579254.0,Tampa,27.99,-82.4611,5.0
33577669.0,Tampa,27.9392,-82.4811,5.0
33576647.0,Tampa,27.9401,-82.465,5.0
33581974.0,Tampa,28.136,-82.3711,5.0
33579601.0,Tampa,27.9693,-82.4703,5.0
33574962.0,Tampa,27.897,-82.5327,5.0
33590305.0,Tampa,27.9631,-82.5717,5.0
33591501.0,Tampa,27.9635,-82.5722,5.0
33576828.0,Tampa,28.0157,-82.4484,5.0
33590266.0,Tampa,27.9625,-82.5726,5.0
33577325.0,Tampa,27.9307,-82.4749,5.0
33578433.0,Tampa,27.9702,-82.55,5.0
33579975.0,Tampa,28.0143,-82.4432,5.0
33577520.0,Tampa,27.97,-82.4691,5.0
33576057.0,Tampa,28.007,-82.4569,5.0
33574925.0,Tampa,27.8937,-82.4963,5.0
33576773.0,Tampa,28.004,-82.464,5.0
33581131.0,Tampa,27.9583,-82.4397,5.0
33577830.0,Tampa,27.9585,-82.4325,5.0
33590385.0,Tampa,28.0445,-82.4097,5.0
33575509.0,Tampa,27.9475,-82.446,5.0
33577003.0,Tampa,27.8913,-82.5238,5.0
33576312.0,Tampa,28.0452,-82.4359,5.0
33577457.0,Tampa,28.0167,-82.466,5.0
33578600.0,Tampa,28.0053,-82.4619,5.0
33577865.0,Tampa,27.9637,-82.4742,5.0
33583275.0,Tampa,27.9491,-82.4732,5.0
33575944.0,Tampa,27.9789,-82.4753,5.0
33579933.0,Tampa,27.9477,-82.4602,5.0
33580140.0,Tampa,27.9708,-82.4634,5.0
33575904.0,Tampa,27.9629,-82.5003,5.0
33575383.0,Tampa,27.935,-82.5077,5.0
33579219.0,Tampa,28.0065,-82.4565,5.0
33575533.0,Tampa,27.8981,-82.5153,5.0
33575629.0,Tampa,27.9643,-82.4824,5.0
33577259.0,Tampa,27.9296,-82.4572,5.0
33590483.0,Tampa,27.963,-82.5714,5.0
33577092.0,Tampa,27.9322,-82.4784,5.0
33575798.0,Tampa,27.9464,-82.5017,5.0
33591706.0,Tampa,27.9817,-82.5772,5.0
33582416.0,Tampa,28.0305,-82.4948,5.0
33576645.0,Tampa,28.0201,-82.4626,5.0
33574980.0,Tampa,27.962,-82.501,5.0
33588565.0,Tampa,28.0021,-82.5892,5.0
33579348.0,Tampa,28.0196,-82.4528,5.0
33580086.0,Tampa,27.9918,-82.4671,5.0
33575786.0,Tampa,27.9495,-82.513,5.0
33575349.0,Tampa,27.923,-82.4506,5.0
33576379.0,Tampa,27.9667,-82.4444,5.0
33575736.0,Tampa,27.9936,-82.4609,5.0
33589671.0,Tampa,28.068,-82.3977,5.0
33579211.0,Tampa,27.962,-82.4374,5.0
33575460.0,Tampa,27.9389,-82.4668,5.0
33575518.0,Tampa,27.9659,-82.4653,5.0
33588111.0,Tampa,28.0355,-82.3992,5.0
33588078.0,Tampa,27.9839,-82.5535,5.0
33575102.0,Tampa,27.9376,-82.4769,5.0
33590794.0,Tampa,27.9917,-82.5771,5.0
33575922.0,Tampa,27.9193,-82.4911,5.0
33575433.0,Tampa,27.9382,-82.449,5.0
33579942.0,Tampa,27.9622,-82.4298,5.0
33577376.0,Tampa,27.9747,-82.4427,5.0
33575438.0,Tampa,27.9811,-82.4601,5.0
33575914.0,Tampa,27.982,-82.4606,5.0
33587573.0,Tampa,27.9872,-82.5571,5.0
33583934.0,Tampa,28.0275,-82.4089,5.0
33576599.0,Tampa,27.9388,-82.4736,5.0
33591133.0,Tampa,27.9988,-82.5865,5.0
33576597.0,Tampa,28.0018,-82.4734,5.0
33575497.0,Tampa,27.9054,-82.5109,5.0
33575589.0,Tampa,27.9478,-82.5019,5.0
33587444.0,Tampa,27.9839,-82.5555,5.0
33575981.0,Tampa,27.994,-82.4445,5.0
33575400.0,Tampa,27.9527,-82.4483,5.0
33576803.0,Tampa,27.9688,-82.4726,5.0
33575225.0,Tampa,27.9222,-82.4504,5.0
33591281.0,Tampa,27.9635,-82.5722,5.0
33591525.0,Tampa,27.9635,-82.5721,5.0
33575456.0,Tampa,27.9528,-82.447,5.0
33575412.0,Tampa,27.9535,-82.4468,5.0
33577333.0,Tampa,27.9632,-82.4455,5.0
33575264.0,Tampa,27.9218,-82.4494,5.0
33591931.0,Tampa,27.9904,-82.5809,5.0
33578770.0,Tampa,27.9901,-82.4608,5.0
33590791.0,Tampa,28.0491,-82.3869,5.0
33585058.0,Tampa,28.0307,-82.3994,5.0
33577406.0,Tampa,27.9253,-82.4913,5.0
33580701.0,Tampa,28.0207,-82.4918,5.0
33576558.0,Tampa,28.0065,-82.4628,5.0
33586534.0,Tampa,28.0502,-82.4287,5.0
33576550.0,Tampa,27.9974,-82.4545,5.0
33576784.0,Tampa,27.9201,-82.5222,5.0
33591328.0,Tampa,27.9635,-82.5722,5.0
33574979.0,Tampa,27.8853,-82.4878,5.0
33576655.0,Tampa,28.0087,-82.4606,5.0
33574948.0,Tampa,27.8909,-82.4947,5.0
33574931.0,Tampa,27.9732,-82.3737,5.0
33577625.0,Tampa,28.0014,-82.4654,5.0
33583156.0,Tampa,27.9497,-82.4873,5.0
33576346.0,Tampa,27.9326,-82.4789,5.0
33581535.0,Tampa,27.871,-82.5055,5.0
33582377.0,Tampa,27.9467,-82.4945,5.0
33575543.0,Tampa,27.9808,-82.4605,5.0
33579518.0,Tampa,27.9461,-82.484,5.0
33577181.0,Tampa,28.0185,-82.4642,5.0
33582515.0,Tampa,27.9554,-82.4904,5.0
33597041.0,Tampa,28.0137,-82.501,5.0
33577450.0,Tampa,27.9384,-82.4813,5.0
33581989.0,Tampa,28.1551,-82.3345,5.0
33578284.0,Tampa,27.9637,-82.4567,5.0
33585358.0,Tampa,27.9926,-82.3835,5.0
33577606.0,Tampa,27.9401,-82.4818,5.0
33590927.0,Tampa,27.9635,-82.5722,5.0
33577668.0,Tampa,27.9074,-82.4914,5.0
33587372.0,Tampa,27.9831,-82.5565,5.0
33580777.0,Tampa,28.0512,-82.4664,5.0
33588135.0,Tampa,27.9857,-82.5637,5.0
33581126.0,Tampa,27.9984,-82.4626,5.0
33582429.0,Tampa,28.0518,-82.466,5.0
33576540.0,Tampa,28.0018,-82.468,5.0
33576157.0,Tampa,28.0184,-82.4467,5.0
33576808.0,Tampa,27.9029,-82.527,5.0
33576209.0,Tampa,28.0018,-82.4392,5.0
33581128.0,Tampa,27.9146,-82.4568,5.0
33581304.0,Tampa,27.9896,-82.4508,5.0
33576968.0,Tampa,27.9371,-82.4694,5.0
33591668.0,Tampa,27.9903,-82.5789,5.0
33581042.0,Tampa,27.9691,-82.4618,5.0
33575557.0,Tampa,27.9419,-82.491,5.0
33591371.0,Tampa,27.9993,-82.5856,5.0
33580248.0,Tampa,27.9624,-82.4575,5.0
33575633.0,Tampa,27.9846,-82.46,5.0
33577199.0,Tampa,27.9269,-82.4881,5.0
33580981.0,Tampa,27.9886,-82.467,5.0
33576508.0,Tampa,27.997,-82.4912,5.0
33585338.0,Tampa,27.9976,-82.4797,5.0
33576952.0,Tampa,27.9443,-82.4688,5.0
33577314.0,Tampa,27.9322,-82.48,5.0
33575825.0,Tampa,28.0215,-82.4365,5.0
33578563.0,Tampa,27.9508,-82.4818,5.0
33575089.0,Tampa,27.9408,-82.4349,5.0
33591949.0,Tampa,27.9844,-82.5797,5.0
33575258.0,Tampa,28.006,-82.5183,5.0
33580316.0,Tampa,27.9323,-82.4592,5.0
33577612.0,Tampa,28.0025,-82.4426,5.0
33575899.0,Tampa,27.9666,-82.4719,5.0
33575115.0,Tampa,27.8991,-82.5131,5.0
33577576.0,Tampa,27.9418,-82.4828,5.0
33580414.0,Tampa,28.0178,-82.4574,5.0
33584335.0,Tampa,27.9786,-82.4771,5.0
33590646.0,Tampa,28.0033,-82.5874,5.0
33577280.0,Tampa,27.9446,-82.4674,5.0
33577160.0,Tampa,28.0185,-82.464,5.0
33577979.0,Tampa,27.9415,-82.4818,5.0
33578049.0,Tampa,28.0483,-82.4472,5.0
33575028.0,Tampa,27.9395,-82.4946,5.0
33579642.0,Tampa,27.9693,-82.4381,5.0
33576749.0,Tampa,27.9371,-82.4694,5.0
33576126.0,Tampa,27.9523,-82.4482,5.0
33576754.0,Tampa,27.9518,-82.4946,5.0
33599035.0,Tampa,28.0145,-82.5023,5.0
33575058.0,Tampa,27.9401,-82.4338,5.0
33580506.0,Tampa,28.0499,-82.4443,5.0
33575271.0,Tampa,28.0151,-82.4485,5.0
33579625.0,Tampa,27.9701,-82.4612,5.0
33575265.0,Tampa,27.9939,-82.457,5.0
33576979.0,Tampa,28.006,-82.4661,5.0
33579243.0,Tampa,27.9705,-82.4748,5.0
33578542.0,Tampa,27.9999,-82.4581,5.0
33577901.0,Tampa,28.035,-82.4326,5.0
33591090.0,Tampa,28.0605,-82.3971,5.0
33578860.0,Tampa,27.9572,-82.4451,5.0
33577824.0,Tampa,27.925,-82.4859,5.0
33582722.0,Tampa,27.9725,-82.4735,5.0
33575057.0,Tampa,27.9949,-82.4924,5.0
33589834.0,Tampa,28.0576,-82.4025,5.0
33574822.0,Tampa,27.9773,-82.4003,5.0
33577931.0,Tampa,27.9677,-82.461,5.0
33581100.0,Tampa,27.939,-82.4648,5.0
33582737.0,Tampa,28.0633,-82.4792,5.0
33575681.0,Tampa,27.9381,-82.4491,5.0
33576676.0,Tampa,27.972,-82.4928,5.0
33577844.0,Tampa,27.9273,-82.4871,5.0
33575235.0,Tampa,27.9808,-82.4604,5.0
33575836.0,Tampa,27.9464,-82.4467,5.0
33576176.0,Tampa,27.9526,-82.4505,5.0
33576652.0,Tampa,27.9664,-82.4348,5.0
33576367.0,Tampa,27.965,-82.434,5.0
33577198.0,Tampa,27.947,-82.4898,5.0
33579309.0,Tampa,27.9583,-82.4363,5.0
33575635.0,Tampa,27.9602,-82.5203,5.0
33576038.0,Tampa,28.0056,-82.4574,5.0
33576775.0,Tampa,28.0042,-82.4581,5.0
33588836.0,Tampa,27.9997,-82.5672,5.0
33575874.0,Tampa,27.9547,-82.4799,5.0
33576432.0,Tampa,27.9874,-82.4488,5.0
33576919.0,Tampa,27.9646,-82.473,5.0
33579785.0,Tampa,27.9622,-82.4344,5.0
33575404.0,Tampa,27.9317,-82.4788,5.0
33575441.0,Tampa,27.9318,-82.478,5.0
33575395.0,Tampa,27.931,-82.4788,5.0
33576006.0,Tampa,28.0325,-82.4709,5.0
33578072.0,Tampa,28.003,-82.5096,5.0
33576158.0,Tampa,27.9767,-82.4693,5.0
33575237.0,Tampa,27.9234,-82.4511,5.0
33575961.0,Tampa,27.9821,-82.4618,5.0
33577133.0,Tampa,27.9372,-82.4717,5.0
33580299.0,Tampa,28.0184,-82.4635,5.0
33575292.0,Tampa,27.9856,-82.4522,5.0
33576062.0,Tampa,27.9686,-82.4488,5.0
33577050.0,Tampa,27.9286,-82.4825,5.0
33591476.0,Tampa,28.043,-82.4038,5.0
33591027.0,Tampa,28.0034,-82.5574,5.0
33576095.0,Tampa,27.9333,-82.4571,5.0
33577079.0,Tampa,28.0099,-82.4532,5.0
33575546.0,Tampa,27.8706,-82.5265,5.0
33580156.0,Tampa,28.009,-82.4524,5.0
33575054.0,Tampa,27.8696,-82.5264,5.0
33576050.0,Tampa,27.998,-82.4559,5.0
33575937.0,Tampa,27.9815,-82.4599,5.0
33575131.0,Tampa,27.926,-82.4865,5.0
33578573.0,Tampa,27.9721,-82.4996,5.0
33579091.0,Tampa,28.0197,-82.4706,5.0
33577039.0,Tampa,27.9682,-82.4573,5.0
33579128.0,Tampa,27.9687,-82.4487,5.0
33578079.0,Tampa,27.9655,-82.4887,5.0
33577751.0,Tampa,27.9445,-82.4777,5.0
33576682.0,Tampa,27.9374,-82.4685,5.0
33577239.0,Tampa,27.918,-82.4979,5.0
33575305.0,Tampa,27.9205,-82.5142,5.0
33578905.0,Tampa,27.965,-82.477,5.0
33575012.0,Tampa,27.9366,-82.5061,5.0
33578405.0,Tampa,27.958,-82.4423,5.0
33578947.0,Tampa,27.9235,-82.4563,5.0
33574828.0,Tampa,27.9786,-82.3949,5.0
33576238.0,Tampa,28.0032,-82.4696,5.0
33579534.0,Tampa,27.9708,-82.4577,5.0
33575769.0,Tampa,27.871,-82.5255,5.0
33579715.0,Tampa,28.0213,-82.4922,5.0
33575052.0,Tampa,27.9462,-82.5016,4.0
33577532.0,Tampa,27.9782,-82.4739,5.0
33576173.0,Tampa,27.9822,-82.4489,5.0
33580430.0,Tampa,28.0509,-82.4666,5.0
33574902.0,Tampa,27.8871,-82.4851,5.0
33577752.0,Tampa,27.9738,-82.4956,5.0
33577896.0,Tampa,27.983,-82.4645,5.0
